user_id,movie_id,user_rating,timestamp
user_7,20,5,1483869967
user_7,143,4,1624243173
user_8,104,4,1646998492
user_8,145,5,1463682934
user_8,22,4,1469068695
user_8,134,5,1444524020
user_8,14,5,1477092426
user_8,144,3,1434269979
user_8,136,4,1467508793
user_8,121,3,1678420121
user_8,40,3,1589588192
user_8,4,1,1637207366
user_8,80,4,1610096840
user_8,108,4,1685132772
user_8,32,2,1614625009
user_8,6,3,1678172004
user_8,1,5,1618317697
user_8,117,3,1639209465
user_8,81,2,1486574988
user_8,107,4,1701345138
user_8,142,5,1652610970
user_8,25,3,1625290739
user_8,53,4,1660673901
user_8,51,5,1449012860
user_9,67,3,1497510035
user_9,35,5,1630351113
user_9,112,4,1438731634
user_9,105,4,1439738704
user_9,56,4,1472267058
user_9,113,4,1575812568
user_9,2,2,1434352745
user_9,83,5,1478647856
user_9,144,4,1666393946
user_9,74,3,1671883486
user_9,28,1,1474711953
user_9,11,4,1538673469
user_9,16,4,1517519831
user_9,57,1,1699023475
user_9,32,4,1631756029
user_9,104,3,1654420863
user_9,148,4,1524660573
user_9,117,3,1624479650
user_9,130,5,1641089623
user_9,115,4,1540926950
user_9,85,5,1642602475
user_10,116,2,1522632166
user_10,58,4,1633732559
user_10,57,2,1578138249
user_10,122,5,1641349739
user_10,39,5,1454957095
user_10,137,3,1459674426
user_10,147,4,1576528448
user_10,115,5,1692543386
user_10,145,4,1506895352
user_10,42,4,1457684758
user_10,12,3,1556076072
user_10,103,2,1433114008
user_10,20,5,1673507771
user_10,83,5,1672503969
user_10,104,4,1574885628
user_10,70,4,1532237807
user_11,21,4,1437191221
user_11,51,5,1622276226
user_11,46,5,1637060044
user_11,53,5,1559937367
user_11,114,5,1572344879
user_11,112,4,1638829055
user_11,140,2,1454293569
user_11,28,3,1482908462
user_11,22,5,1576544277
user_11,54,4,1595501507
user_11,1,1,1543619102
user_11,104,2,1514867259
user_11,29,4,1590634819
user_11,77,1,1580850702
user_11,50,3,1690322620
user_11,144,4,1659537843
user_11,35,5,1455995488
user_11,123,4,1703999416
user_11,147,3,1562129422
user_11,111,5,1660945760
user_11,13,3,1613252479
user_11,63,4,1563269436
user_11,137,5,1510142020
user_12,130,4,1610415449
user_12,124,5,1534962473
user_12,94,4,1561785951
user_12,76,4,1498627910
user_12,21,2,1684941316
user_12,70,4,1678702085
user_12,67,3,1449818884
user_12,51,3,1650203267
user_12,90,5,1486499610
user_12,132,4,1493745011
user_12,62,5,1617040440
user_12,69,4,1657639601
user_12,102,5,1526330969
user_12,97,4,1517293323
user_12,32,4,1437618376
user_12,23,4,1465988561
user_12,99,3,1450989371
user_13,91,5,1647833559
user_13,55,3,1671104783
user_13,86,1,1662950343
user_13,4,4,1648222104
user_13,122,3,1697701476
user_13,63,5,1547268615
user_13,33,5,1552975009
user_13,90,5,1666344415
user_13,121,4,1639675337
user_13,22,1,1673231243
user_13,84,5,1582268089
user_13,92,4,1547234065
user_13,107,5,1424955315
user_13,54,5,1550874854
user_13,131,5,1517571945
user_13,24,3,1552540813
user_13,50,4,1692771177
user_13,124,5,1691213405
user_13,17,3,1529082099
user_13,23,3,1592056960
user_13,141,4,1492639160
user_13,60,5,1681694862
user_13,96,5,1623092004
user_13,148,4,1608354681
user_14,45,2,1560557324
user_14,56,4,1572015582
user_14,150,5,1596152392
user_14,1,2,1626086498
user_14,66,4,1459981582
user_14,130,5,1586744969
user_14,12,5,1469970676
user_14,99,5,1573796785
user_14,69,5,1533542522
user_14,57,4,1554833659
user_14,88,3,1566274251
user_14,120,5,1655732738
user_14,98,5,1612435243
user_14,109,5,1589709805
user_14,31,5,1512314303
user_14,67,4,1682580221
user_14,89,4,1684506158
user_14,9,5,1430023009
user_14,42,4,1612591025
user_14,102,5,1433516361
user_14,93,5,1657969147
user_14,13,5,1701964207
user_15,13,4,1456752248
user_15,60,4,1489717321
user_15,65,2,1565608542
user_15,76,4,1463455717
user_15,14,1,1470084878
user_15,15,4,1472517047
user_15,56,4,1457224859
user_15,93,3,1541147320
user_15,55,4,1510385293
user_15,8,1,1695864377
user_15,66,1,1541342395
user_15,97,5,1426880190
user_15,136,4,1664468948
user_15,117,2,1570762935
user_15,67,4,1598155439
user_15,74,5,1547509080
user_16,97,3,1531727142
user_16,106,4,1426655525
user_16,102,2,1652431650
user_16,58,2,1604667286
user_16,9,4,1558287398
user_16,81,4,1597048664
user_16,53,4,1514504601
user_16,96,5,1683268802
user_16,118,5,1493621992
user_16,74,4,1670813849
user_16,7,4,1477420628
user_16,112,5,1447962832
user_16,127,3,1619356562
user_16,82,4,1629347330
user_16,111,2,1525623858
user_16,85,1,1570060551
user_16,32,5,1467096416
user_16,125,5,1599711716
user_16,46,5,1580209348
user_16,56,4,1509271384
user_16,75,3,1515450216
user_17,133,3,1676356307
user_17,14,3,1592769260
user_17,57,4,1659879213
user_17,54,5,1669885911
user_17,52,4,1663006334
user_17,95,3,1634763695
user_17,15,5,1665902720
user_17,86,5,1594319371
user_17,24,4,1555390015
user_17,91,4,1616018360
user_17,49,4,1528789383
user_17,144,3,1514294204
user_17,9,4,1616471356
user_17,150,5,1548801424
user_17,74,1,1494032910
user_17,60,2,1492935249
user_18,9,1,1508553617
user_18,125,1,1433085849
user_18,66,5,1631634506
user_18,61,5,1551205728
user_18,20,4,1475830133
user_18,24,2,1446434387
user_18,103,4,1447159569
user_18,41,4,1690391863
user_18,72,3,1544386402
user_18,115,4,1424111671
user_18,124,4,1681181224
user_18,97,4,1635841437
user_18,129,4,1571252063
user_18,147,1,1679713018
user_18,83,4,1670113163
user_18,62,4,1588433164
user_18,16,4,1422315373
user_18,77,5,1450393599
user_18,17,4,1671285120
user_18,43,3,1493047600
user_18,87,2,1561022895
user_19,24,4,1681605270
user_19,137,1,1476547391
user_19,78,4,1436019795
user_19,149,5,1518811720
user_19,53,4,1528568056
user_19,23,4,1577621598
user_19,36,4,1574903445
user_19,112,4,1630586846
user_19,91,4,1583070001
user_19,123,5,1472359623
user_19,72,4,1619490862
user_19,146,5,1627694325
user_19,96,5,1621701216
user_19,50,3,1506303216
user_19,87,2,1614792692
user_19,110,2,1454729223
user_19,5,1,1607936987
user_19,46,2,1629297043
user_19,48,5,1449678771
user_19,139,2,1567807826
user_20,15,3,1522065184
user_20,54,5,1583122863
user_20,41,1,1582780827
user_20,11,5,1702204584
user_20,128,3,1658290969
user_20,17,2,1493558973
user_20,83,5,1590394197
user_20,43,4,1530920568
user_20,141,5,1654007408
user_20,123,5,1636513797
user_20,142,5,1545682988
user_20,109,3,1438519655
user_20,73,3,1534006147
user_20,136,5,1627750332
user_20,74,5,1468768660
user_20,107,5,1512507279
user_21,40,4,1692971201
user_21,78,4,1456627091
user_21,14,5,1621088535
user_21,34,4,1421688511
user_21,63,5,1443914652
user_21,85,5,1446848915
user_21,115,4,1578295399
user_21,106,5,1580799924
user_21,35,5,1473581606
user_21,25,2,1536851731
user_21,113,5,1483717570
user_21,43,4,1620905727
user_21,11,5,1597389587
user_21,50,4,1639134819
user_21,95,5,1479123963
user_21,92,4,1510902312
user_21,141,1,1539418787
user_21,51,5,1515759903
user_21,87,2,1520406964
user_21,109,4,1637889300
user_21,150,5,1524830066
user_21,103,5,1472461184
user_22,89,4,1454495413
user_22,70,4,1441776816
user_22,78,4,1525084228
user_22,54,3,1614285673
user_22,58,4,1433149465
user_22,134,4,1517783653
user_22,53,5,1510600351
user_22,23,5,1496954658
user_22,21,5,1525105088
user_22,79,2,1679798507
user_22,69,4,1464022933
user_22,32,2,1505365015
user_22,123,4,1500891337
user_22,30,4,1647873810
user_22,22,5,1497151965
user_23,43,4,1443087796
user_23,68,2,1522288712
user_23,128,2,1509845980
user_23,125,5,1622110821
user_23,103,4,1536728774
user_23,111,2,1519009667
user_23,32,2,1556471860
user_23,112,5,1640864897
user_23,120,2,1473015095
user_23,145,5,1637789446
user_23,9,5,1485907650
user_23,48,2,1444884311
user_23,72,2,1671375775
user_23,137,5,1620720738
user_23,47,4,1432674725
user_23,100,4,1624426344
user_23,117,5,1472312365
user_23,57,5,1563732856
user_23,54,5,1652297840
user_24,88,5,1490671676
user_24,84,4,1634378364
user_24,12,2,1448325168
user_24,99,5,1437802301
user_24,130,4,1686804526
user_24,24,4,1545786875
user_24,77,5,1702982169
user_24,138,2,1463713176
user_24,114,4,1451470865
user_24,50,1,1566263332
user_24,98,4,1567829349
user_24,47,2,1586999663
user_24,58,2,1583599643
user_24,101,2,1627165048
user_24,104,4,1592524579
user_24,13,5,1634135367
user_24,27,4,1428642953
user_24,42,5,1585606228
user_24,78,4,1583473210
user_24,10,3,1555654264
user_24,29,5,1457320898
user_24,128,3,1445667227
user_24,92,5,1477059310
user_24,139,1,1550542334
user_24,76,5,1459733408
user_25,94,1,1581143209
user_25,9,5,1498725888
user_25,19,4,1621929218
user_25,6,5,1662376631
user_25,147,2,1605979032
user_25,79,4,1668188630
user_25,90,5,1672961955
user_25,92,4,1640876752
user_25,1,4,1644717681
user_25,146,5,1522698199
user_25,145,4,1477927072
user_25,27,4,1552355791
user_25,96,4,1501709729
user_25,28,5,1428188664
user_25,111,1,1567684850
user_25,109,3,1645968476
user_25,36,5,1587644746
user_25,95,5,1470601963
user_25,74,4,1453902918
user_25,17,4,1420458133
user_25,105,3,1628993202
user_26,68,3,1667742446
user_26,14,4,1596848875
user_26,120,4,1473726183
user_26,64,4,1629569135
user_26,100,2,1589726731
user_26,88,5,1458041032
user_26,58,5,1524220979
user_26,12,5,1532979506
user_26,85,4,1687126241
user_26,93,3,1535092361
user_26,3,5,1583790074
user_26,47,5,1561303753
user_26,33,3,1436679351
user_26,43,5,1587896340
user_26,62,5,1561656921
user_26,116,5,1444020274
user_26,40,5,1485608027
user_27,146,4,1627158630
user_27,54,4,1536986139
user_27,8,5,1592118737
user_27,56,5,1698627615
user_27,120,1,1678264351
user_27,104,1,1618821575
user_27,83,4,1624613560
user_27,4,5,1691227253
user_27,86,5,1424875480
user_27,36,3,1544789749
user_27,44,4,1566604354
user_27,59,4,1611005327
user_27,107,5,1598001466
user_27,113,5,1546109966
user_27,67,5,1679201645
user_27,94,4,1600808408
user_27,140,4,1490120387
user_27,72,3,1632917984
user_27,80,2,1427518967
user_27,60,5,1434292042
user_27,114,5,1430389537
user_27,68,5,1515325072
user_27,38,5,1584746563
user_27,52,4,1624648178
user_27,87,5,1672748548
user_28,85,5,1555502970
user_28,15,5,1627660697
user_28,20,3,1497069982
user_28,76,4,1538403495
user_28,133,2,1432921224
user_28,95,5,1683543701
user_28,44,4,1530727962
user_28,24,3,1622037101
user_28,87,4,1482983845
user_28,126,4,1547379101
user_28,111,4,1575028264
user_28,118,2,1437143115
user_28,77,4,1579888769
user_28,145,4,1504688595
user_28,73,5,1607286308
user_28,74,4,1544741432
user_28,143,5,1658164279
user_28,18,4,1450122740
user_28,79,4,1509744195
user_28,149,5,1515069488
user_28,137,4,1440095060
user_28,14,2,1604616693
user_29,38,1,1639466344
user_29,31,5,1509561892
user_29,140,4,1522771209
user_29,75,5,1445308672
user_29,126,3,1644949738
user_29,6,2,1490396929
user_29,67,1,1579747816
user_29,91,4,1643866789
user_29,13,4,1447372420
user_29,72,4,1565773651
user_29,101,4,1427512353
user_29,145,5,1567559772
user_29,48,4,1588442046
user_29,61,4,1487732709
user_29,37,5,1447214282
user_29,148,4,1643007227
user_29,113,4,1695520889
user_29,132,5,1604304547
user_29,99,5,1465720280
user_29,112,2,1620389580
user_29,30,5,1664874202
user_29,7,4,1651196938
user_29,26,3,1627468128
user_29,86,4,1482561867
user_30,63,5,1574880758
user_30,17,4,1652875488
user_30,121,4,1522121706
user_30,23,4,1535365075
user_30,57,3,1575935179
user_30,56,2,1492713255
user_30,132,2,1591873111
user_30,41,2,1608157258
user_30,65,3,1542007414
user_30,38,2,1520825945
user_30,49,4,1437894256
user_30,95,3,1652042830
user_30,138,4,1682428288
user_30,39,5,1434538033
user_30,122,4,1642994448
user_30,9,4,1556048474
user_30,101,3,1510322414
user_30,8,3,1487948973
user_30,83,1,1516548183
user_30,136,3,1556272144
user_31,63,3,1476949253
user_31,92,3,1420925195
user_31,144,2,1450100241
user_31,24,2,1514952364
user_31,87,4,1589729141
user_31,112,3,1600995618
user_31,99,4,1598413846
user_31,80,4,1584861411
user_31,1,5,1621816637
user_31,146,1,1550447383
user_31,10,5,1640743886
user_31,113,4,1453250692
user_31,74,2,1616665038
user_31,109,5,1557627716
user_31,15,5,1572485965
user_31,59,2,1457235450
user_31,20,3,1539713899
user_31,72,5,1688239975
user_31,93,5,1427945165
user_31,78,3,1662184316
user_31,62,3,1576883402
user_31,101,4,1627739981
user_31,21,4,1676483058
user_31,108,4,1546525195
user_32,128,4,1653917075
user_32,124,4,1632262119
user_32,87,5,1444131045
user_32,145,1,1620970239
user_32,53,3,1510571846
user_32,60,5,1675825939
user_32,129,5,1679966715
user_32,114,4,1437315080
user_32,34,4,1548376152
user_32,29,2,1575267779
user_32,68,4,1553754693
user_32,90,4,1568884319
user_32,58,3,1487259626
user_32,33,3,1437594205
user_32,146,4,1642608300
user_32,72,1,1544633890
user_32,18,4,1683074410
user_32,6,3,1588489704
user_32,78,4,1639717993
user_32,36,2,1643443535
user_32,70,5,1543610152
user_32,49,4,1475774168
user_33,86,4,1570762960
user_33,145,5,1567011723
user_33,35,4,1697278926
user_33,137,2,1455097546
user_33,44,4,1506001753
user_33,18,4,1528040555
user_33,112,5,1421390071
user_33,96,4,1499042461
user_33,67,2,1469082502
user_33,134,3,1484561519
user_33,118,4,1487356397
user_33,117,4,1673933185
user_33,45,4,1662609118
user_33,59,4,1700315043
user_33,43,5,1449920173
user_33,19,4,1629696073
user_33,130,3,1683779797
user_34,8,2,1446465222
user_34,133,3,1665451572
user_34,100,3,1443123925
user_34,16,3,1424299337
user_34,61,3,1590913659
user_34,99,3,1640623929
user_34,101,3,1572854338
user_34,145,5,1629012930
user_34,62,2,1570541390
user_34,12,4,1606130113
user_34,55,4,1435383777
user_34,120,5,1514735293
user_34,56,2,1596107919
user_34,132,4,1553001130
user_34,46,5,1516018254
user_34,106,5,1623212333
user_34,137,5,1465812444
user_34,112,3,1654940383
user_34,5,3,1532158032
user_34,57,4,1544539560
user_34,86,5,1489154355
user_34,64,4,1582954088
user_35,96,4,1589444618
user_35,21,3,1569020619
user_35,129,5,1652974398
user_35,118,3,1552905977
user_35,125,4,1579366753
user_35,82,4,1562846594
user_35,12,4,1670407971
user_35,2,3,1611675881
user_35,91,2,1574386678
user_35,126,4,1583111422
user_35,133,3,1513335434
user_35,61,4,1649146554
user_35,63,3,1678501595
user_35,123,4,1608019684
user_35,78,4,1574869696
user_35,33,2,1534738248
user_36,76,4,1602544716
user_36,82,2,1594813270
user_36,65,2,1512818229
user_36,20,5,1533613528
user_36,89,4,1516705018
user_36,9,5,1630207260
user_36,97,3,1675768298
user_36,29,4,1484122617
user_36,73,5,1628195585
user_36,83,4,1508039232
user_36,21,4,1578243656
user_36,114,4,1439049979
user_36,112,4,1516813373
user_36,133,5,1566046595
user_36,44,5,1583057083
user_36,100,5,1683401059
user_36,137,2,1597182691
user_36,28,5,1440657215
user_36,75,5,1479908091
user_36,117,3,1438340017
user_36,7,2,1559866510
user_36,95,5,1672961201
user_36,26,4,1528515185
user_36,1,5,1474950784
user_36,147,2,1443615294
user_37,52,5,1492144129
user_37,100,3,1690546139
user_37,28,3,1655133845
user_37,13,3,1685635125
user_37,107,5,1678405867
user_37,76,4,1591012985
user_37,75,4,1618578864
user_37,110,4,1470333005
user_37,23,5,1487266328
user_37,77,4,1594523342
user_37,7,5,1564633658
user_37,132,4,1434471277
user_37,146,4,1525045188
user_37,27,4,1608099498
user_37,48,3,1696821745
user_37,64,5,1651119289
user_37,49,4,1549843964
user_37,24,3,1690807405
user_37,59,5,1658014937
user_37,109,4,1451810187
user_37,129,4,1433431815
user_37,144,5,1498644290
user_37,39,4,1510902970
user_37,16,2,1429985630
user_38,147,5,1446223104
user_38,58,4,1632087153
user_38,115,4,1504081908
user_38,81,2,1694456990
user_38,124,5,1672475417
user_38,56,4,1483777928
user_38,140,4,1505444793
user_38,39,5,1468124474
user_38,12,5,1550824608
user_38,70,3,1493163896
user_38,17,3,1617782421
user_38,88,3,1632545202
user_38,57,5,1542581563
user_38,112,1,1610801817
user_38,89,4,1617113067
user_38,90,5,1689478378
user_38,25,5,1435233252
user_38,127,4,1429780442
user_38,150,5,1605870122
user_38,42,2,1672899662
user_39,109,5,1565595825
user_39,118,2,1452328508
user_39,16,4,1523420301
user_39,17,5,1436260160
user_39,146,3,1608373997
user_39,22,3,1454014074
user_39,37,5,1456310925
user_39,96,5,1460130108
user_39,39,4,1515819864
user_39,46,5,1621062808
user_39,121,4,1649067936
user_39,38,3,1644610150
user_39,53,4,1613178884
user_39,149,3,1446373194
user_39,130,5,1670352101
user_39,128,4,1475198531
user_39,6,4,1546652904
user_40,138,4,1470455382
user_40,77,5,1652250200
user_40,112,3,1658962579
user_40,128,4,1465123184
user_40,3,4,1604483494
user_40,64,4,1703609885
user_40,106,1,1695890565
user_40,110,5,1523190494
user_40,35,5,1598679484
user_40,41,4,1640848063
user_40,62,5,1524934926
user_40,26,5,1624864769
user_40,73,5,1684097192
user_40,12,3,1516222057
user_40,14,4,1699514478
user_40,5,4,1668505054
user_40,144,4,1533229168
user_40,90,5,1503220221
user_40,68,5,1446777914
user_40,116,5,1493168622
user_41,13,4,1562016150
user_41,93,2,1592369170
user_41,95,5,1423624795
user_41,19,5,1669096208
user_41,20,2,1530345508
user_41,65,5,1659479832
user_41,1,5,1566282529
user_41,63,4,1554695709
user_41,80,4,1568211833
user_41,74,4,1626298767
user_41,79,2,1554008234
user_41,60,4,1515698267
user_41,45,5,1686757053
user_41,37,1,1576167677
user_41,55,4,1665771017
user_41,96,4,1480829620
user_41,121,4,1544129780
user_41,99,5,1607069566
user_41,129,4,1667216759
user_41,133,4,1683354869
user_41,143,5,1520028875
user_41,72,4,1517372934
user_41,113,3,1668046228
user_42,11,4,1644276653
user_42,42,2,1582267908
user_42,12,3,1596211990
user_42,146,4,1596105077
user_42,45,4,1504454885
user_42,104,5,1628054614
user_42,21,4,1696532718
user_42,70,4,1616983868
user_42,119,4,1568632102
user_42,28,1,1535705045
user_42,150,4,1555061145
user_42,75,3,1449120283
user_42,121,5,1427106955
user_42,128,2,1472947761
user_42,2,4,1478132250
user_42,63,2,1580781248
user_42,117,5,1559912873
user_42,53,4,1560977805
user_42,16,4,1665840545
user_42,94,2,1542290863
user_42,25,5,1454581504
user_42,31,3,1659745792
user_42,5,5,1523660614
user_42,77,3,1691303020
user_42,3,3,1439957552
user_43,105,1,1596395775
user_43,113,4,1578120534
user_43,53,4,1663956676
user_43,124,2,1467331887
user_43,42,5,1659019907
user_43,43,4,1629678331
user_43,68,4,1686629345
user_43,90,4,1627380182
user_43,95,4,1547058235
user_43,74,4,1611215454
user_43,29,3,1558584483
user_43,85,3,1686259290
user_43,58,5,1669950344
user_43,138,5,1577868448
user_43,81,4,1437996513
user_43,86,3,1663054029
user_43,112,4,1701809674
user_43,65,4,1607691971
user_43,150,1,1481699225
user_44,142,3,1431561515
user_44,66,5,1622757061
user_44,56,4,1558946572
user_44,129,1,1456230808
user_44,125,3,1672939972
user_44,24,3,1471100552
user_44,21,4,1561335854
user_44,88,1,1595303461
user_44,93,2,1484276593
user_44,25,5,1614282042
user_44,94,3,1696746654
user_44,147,4,1696302015
user_44,79,3,1702490095
user_44,54,2,1476521347
user_44,32,3,1578575712
user_44,11,5,1452238621
user_44,75,5,1672358241
user_44,22,5,1651334290
user_44,137,4,1565426478
user_44,60,4,1594623536
user_44,1,3,1696952739
user_44,7,3,1495856496
user_44,9,5,1442834578
user_44,82,1,1683660892
user_45,129,2,1455670488
user_45,26,3,1503379562
user_45,130,1,1444054541
user_45,56,3,1549520591
user_45,21,4,1577678268
user_45,115,4,1618987742
user_45,110,5,1522497031
user_45,106,5,1489066520
user_45,20,4,1550311799
user_45,40,3,1663507001
user_45,4,4,1640696001
user_45,7,4,1489358660
user_45,29,3,1654273493
user_45,39,4,1565015681
user_45,134,4,1699950933
user_46,35,4,1645986163
user_46,142,4,1493000571
user_46,72,3,1696096688
user_46,125,5,1641226903
user_46,46,5,1639607401
user_46,103,2,1502992490
user_46,56,5,1518460118
user_46,69,4,1504404031
user_46,100,5,1671112032
user_46,117,5,1623838899
user_46,81,4,1502365846
user_46,59,1,1519154123
user_46,68,3,1466575392
user_46,79,4,1512895449
user_46,124,4,1431364694
user_46,139,3,1695372560
user_46,129,2,1443084910
user_46,64,5,1492923718
user_46,58,5,1656430904
user_46,104,4,1569821430
user_46,86,3,1665096512
user_47,15,3,1653152061
user_47,62,1,1541999487
user_47,89,5,1490563459
user_47,31,2,1538179787
user_47,55,4,1475585733
user_47,38,3,1538938743
user_47,126,4,1447567990
user_47,131,4,1576737570
user_47,99,5,1555337622
user_47,69,3,1698243420
user_47,135,1,1673658933
user_47,3,2,1687085854
user_47,58,5,1568854326
user_47,68,5,1519795691
user_47,17,4,1440092673
user_47,26,4,1546933532
user_47,98,4,1553566901
user_47,142,3,1684528475
user_48,137,5,1581238699
user_48,130,4,1662855375
user_48,53,4,1562799593
user_48,101,4,1609056969
user_48,114,1,1460475747
user_48,73,3,1638398484
user_48,91,5,1680750987
user_48,11,2,1553095791
user_48,115,4,1692416140
user_48,107,3,1657564663
user_48,77,4,1464498670
user_48,52,3,1537942102
user_48,119,4,1491132075
user_48,96,5,1440446463
user_48,75,3,1651634932
user_49,141,4,1649627191
user_49,124,4,1587591683
user_49,118,4,1539616121
user_49,119,5,1513596779
user_49,89,5,1622573770
user_49,31,3,1452322250
user_49,71,1,1518347162
user_49,95,3,1621827352
user_49,68,4,1472571493
user_49,91,2,1487593026
user_49,10,4,1511592498
user_49,63,4,1689556919
user_49,123,4,1566083272
user_49,132,5,1424353261
user_49,137,2,1663282724
user_49,7,2,1468620055
user_49,45,5,1455576632
user_50,136,4,1520079160
user_50,68,5,1442119107
user_50,49,4,1424723874
user_50,55,3,1501636091
user_50,78,5,1575841928
user_50,65,5,1601368342
user_50,134,5,1471150242
user_50,32,3,1555514878
user_50,35,4,1456661538
user_50,36,4,1422030808
user_50,21,2,1506647299
user_50,7,5,1652425159
user_50,104,2,1663568959
user_50,6,5,1455913897
user_50,37,4,1537530063
user_51,60,3,1656263792
user_51,7,4,1601192532
user_51,40,5,1532903078
user_51,134,5,1491017845
user_51,79,5,1639675962
user_51,8,4,1642261940
user_51,86,5,1693492847
user_51,34,5,1462358694
user_51,9,3,1611238604
user_51,76,4,1523198631
user_51,6,3,1643446185
user_51,130,5,1598180712
user_51,69,5,1677105805
user_51,26,1,1510935499
user_51,17,5,1694348827
user_51,49,5,1703646785
user_51,124,3,1490946256
user_51,58,4,1689317086
user_51,47,5,1428949622
user_51,27,1,1636730077
user_51,114,5,1623369119
user_51,33,3,1441539598
user_52,26,5,1480068470
user_52,28,5,1620759101
user_52,4,5,1463433610
user_52,68,4,1505950953
user_52,12,5,1672879556
user_52,70,5,1695310379
user_52,100,4,1460419731
user_52,37,5,1525169571
user_52,54,1,1464354136
user_52,57,4,1503704191
user_52,41,3,1657213098
user_52,125,2,1487215773
user_52,60,2,1467890566
user_52,74,5,1506999299
user_52,75,4,1470453023
user_52,48,5,1598291371
user_52,140,2,1694574344
user_52,148,3,1507305720
user_52,76,4,1702251729
user_52,88,5,1506128404
user_52,141,3,1485213002
user_52,105,4,1491527306
user_52,66,5,1457909401
user_53,11,4,1628065017
user_53,10,3,1668560297
user_53,43,1,1680983396
user_53,28,5,1675655981
user_53,6,1,1439634831
user_53,36,5,1598654369
user_53,98,4,1562642121
user_53,120,5,1467231310
user_53,50,5,1462818228
user_53,60,5,1595842051
user_53,44,4,1437576992
user_53,119,5,1542145870
user_53,114,4,1467137881
user_53,73,4,1474468415
user_53,19,4,1455211247
user_53,78,5,1477078463
user_53,144,5,1507146298
user_54,89,5,1435731130
user_54,1,4,1684143664
user_54,30,4,1652334275
user_54,2,5,1577333618
user_54,24,3,1451818185
user_54,124,2,1536302922
user_54,75,4,1525985524
user_54,54,3,1697301853
user_54,116,3,1583079514
user_54,74,3,1496231658
user_54,135,1,1629846268
user_54,117,1,1667949779
